Current_Loan_Amount,Term,Credit_Score,Annual_Income,Years_in_current_job,Home_Ownership,Purpose,Monthly_Debt,Years_of_Credit_History,Number_of_Open_Accounts,Number_of_Credit_Problems,Current_Credit_Balance,Maximum_Open_Credit,Bankruptcies,Tax_Liens,Debt_To_Income_Ratio
126170.0,1,1,1369106.0397805213,7.993557422969188,3,3,13301.14,7.7,7.0,0.0,104234.0,179322.0,0.0,0.0,0.11658240878521531
333960.0,0,1,1369106.0397805213,8.0,3,3,10927.85,11.9,16.0,0.0,175731.0,929104.0,0.0,0.0,0.09578089365599605
156486.0,1,1,637089.0,5.0,1,3,6795.73,17.0,11.0,0.0,285950.0,453574.0,0.0,0.0,0.12800214726670842
128040.0,1,1,1551920.0,15.0,1,3,14096.67,22.6,10.0,0.0,360867.0,426800.0,0.0,0.0,0.10900048971596474
219670.0,1,2,1271100.0,0.5,3,3,15570.88,31.8,7.0,1.0,166459.0,338140.0,1.0,0.0,0.14699910313901343
328504.0,1,1,1369106.0397805213,15.0,3,3,10268.17,16.7,8.0,0.0,79724.0,566324.0,0.0,0.0,0.08999890177955305
88220.0,1,2,1047622.0,9.0,3,2,2706.36,13.1,5.0,0.0,73302.0,297792.0,0.0,0.0,0.03100003627262505
524348.0,0,1,1369106.0397805213,8.0,1,3,14702.01,17.9,8.0,1.0,302024.0,434962.0,1.0,0.0,0.1288608149214521
336006.0,1,1,1166942.0,15.0,3,3,24603.1,17.2,8.0,0.0,145293.0,199320.0,0.0,0.0,0.25300074896610114
184514.0,1,1,1369106.0397805213,5.0,2,3,9197.52,19.2,11.0,0.0,147592.0,401170.0,0.0,0.0,0.08061482222201959
258302.0,1,1,743584.0,2.0,1,3,7807.67,10.8,10.0,0.0,155591.0,488246.0,0.0,0.0,0.1260006132461161
769010.0,1,1,2808352.0,7.993557422969188,1,3,22981.64,33.8,11.0,0.0,372077.0,474474.0,0.0,0.0,0.09819982680233817
433268.0,0,0,2982183.0,15.0,1,3,45726.92,34.1,21.0,0.0,579500.0,1235740.0,0.0,0.0,0.184000458724364
127182.0,1,2,859617.0,15.0,2,3,15186.51,26.5,16.0,1.0,97318.0,450692.0,1.0,0.0,0.2119992042967973
349580.0,1,2,1320823.0,15.0,3,3,30378.91,22.3,26.0,5.0,262694.0,1376320.0,0.0,5.0,0.275999827380353
179058.0,1,1,1799680.0,2.0,3,7,14502.32,23.3,6.0,0.0,234099.0,512380.0,0.0,0.0,0.09669932432432432
222618.0,1,1,1441967.0,15.0,1,3,3652.94,25.9,5.0,1.0,79914.0,106854.0,1.0,0.0,0.030399641600674633
483670.0,0,1,949335.0,7.0,1,3,10363.55,15.8,11.0,1.0,14592.0,238106.0,1.0,0.0,0.13099969978985287
445852.0,1,2,1867510.0,7.993557422969188,3,5,35949.52,10.1,13.0,0.0,205770.0,505868.0,0.0,0.0,0.23099969478075083
129008.0,1,2,523697.0,7.0,3,3,12481.29,9.0,20.0,0.0,89281.0,494670.0,0.0,0.0,0.2859964445089431
715682.0,0,1,1369106.0397805213,15.0,3,3,27930.0,17.7,12.0,0.0,291935.0,931194.0,0.0,0.0,0.2448020754139167
481316.0,1,1,965827.0,15.0,3,3,13441.17,19.7,9.0,0.0,237082.0,315524.0,0.0,0.0,0.16700096394074715
174658.0,1,2,754224.0,15.0,1,3,14204.4,28.0,11.0,0.0,170088.0,360074.0,0.0,0.0,0.22599758162031436
89892.0,1,2,2524416.0,0.5,3,11,10665.84,20.0,9.0,0.0,229805.0,474298.0,0.0,0.0,0.05070086705202312
222332.0,0,1,1369106.0397805213,9.0,1,3,2822.64,20.8,6.0,1.0,89357.0,215578.0,1.0,0.0,0.024739997498973786
256036.0,0,1,1795443.0,15.0,2,3,24537.55,10.9,12.0,0.0,201761.0,295350.0,0.0,0.0,0.1639988571065748
454630.0,0,0,2020935.0,15.0,1,3,25093.3,28.7,11.0,0.0,285342.0,358732.0,0.0,0.0,0.14900014102383302
288178.0,1,1,1369106.0397805213,15.0,1,3,12029.09,15.6,9.0,0.0,312246.0,936650.0,0.0,0.0,0.10543308977231619
215270.0,1,1,1369106.0397805213,15.0,1,3,23053.46,16.8,18.0,0.0,426683.0,748550.0,0.0,0.0,0.20205996611069502
733172.0,0,1,1417590.0,15.0,1,3,33667.81,18.0,15.0,0.0,548568.0,903518.0,0.0,0.0,0.2850004020908725
385330.0,0,1,1336669.0,7.993557422969188,1,3,14146.45,38.7,19.0,0.0,585561.0,2023912.0,0.0,0.0,0.12700032693209762
191510.0,1,1,1369106.0397805213,7.993557422969188,3,3,13439.08,20.3,10.0,0.0,659661.0,1483130.0,0.0,0.0,0.11779143128011671
380138.0,1,2,946276.0,0.5,1,3,18452.23,17.6,21.0,0.0,343691.0,487696.0,0.0,0.0,0.2339980724439804
155210.0,1,1,861764.0,15.0,3,3,20825.71,10.9,13.0,0.0,133247.0,232716.0,0.0,0.0,0.2899964723520592
225456.0,1,1,1369106.0397805213,9.0,3,3,19257.07,30.6,12.0,0.0,281865.0,490776.0,0.0,0.0,0.16878520237705236
87362.0,1,1,584706.0,9.0,3,11,9403.86,10.0,8.0,0.0,186105.0,388960.0,0.0,0.0,0.19299668551374538
435820.0,0,0,1505560.0,2.0,3,3,26723.69,10.5,15.0,0.0,390640.0,637054.0,0.0,0.0,0.21299999999999997
346764.0,1,1,1123014.0,0.5,3,3,15272.96,17.8,6.0,0.0,448571.0,548460.0,0.0,0.0,0.16319967515988223
111914.0,1,1,947131.0,5.0,3,7,576.27,30.7,4.0,0.0,57741.0,134244.0,0.0,0.0,0.007301249774318441
767844.0,0,1,1724155.0,7.993557422969188,1,0,19727.13,18.0,7.0,0.0,229786.0,515636.0,0.0,0.0,0.1372994655352912
498850.0,0,1,1115262.0,15.0,1,3,24350.02,9.5,18.0,0.0,386574.0,1177924.0,0.0,0.0,0.26200143105386897
430364.0,1,1,1369106.0397805213,3.0,1,3,23415.79,14.1,15.0,1.0,404643.0,632302.0,0.0,1.0,0.2052357318101123
285604.0,1,1,853803.0,15.0,1,11,5898.36,29.4,14.0,0.0,89566.0,349228.0,0.0,0.0,0.08290006008411777
135234.0,1,1,1369106.0397805213,7.993557422969188,1,5,29036.18,23.0,18.0,0.0,684722.0,7016218.0,0.0,0.0,0.2544975698565005
182886.0,1,1,1897340.0,0.5,1,11,3162.36,19.4,9.0,1.0,120156.0,244948.0,0.0,0.0,0.020000801121570197
64680.0,1,1,1369106.0397805213,15.0,1,3,26184.66,28.8,9.0,0.0,412281.0,885676.0,0.0,0.0,0.22950444368090828
161150.0,1,1,1410997.0,7.993557422969188,1,11,17872.73,12.1,13.0,1.0,114646.0,250470.0,1.0,0.0,0.15200086180197409
377740.0,0,0,1039338.0,7.0,3,0,16196.36,17.7,9.0,0.0,248007.0,483428.0,0.0,0.0,0.18700010968520347
309738.0,0,0,741228.0,7.0,1,3,14083.18,19.2,9.0,0.0,288363.0,431376.0,0.0,0.0,0.22799753921870192
384252.0,1,1,1369106.0397805213,5.0,1,3,18751.86,16.5,8.0,0.0,272365.0,430254.0,0.0,0.0,0.16435711585647003
222728.0,1,1,1154136.0,7.993557422969188,3,3,15196.2,6.5,8.0,0.0,269116.0,407352.0,0.0,0.0,0.15800079020150137
313060.0,1,1,1369106.0397805213,3.0,1,3,19311.6,21.0,9.0,0.0,428583.0,615714.0,0.0,0.0,0.16926314928619382
221782.0,1,1,2777325.0,15.0,1,5,31013.51,22.0,10.0,0.0,198493.0,314842.0,0.0,0.0,0.13400020523345305
206404.0,1,1,1369106.0397805213,9.0,1,3,24243.05,17.2,11.0,1.0,227658.0,976272.0,1.0,0.0,0.21248653613903878
331936.0,1,1,1369106.0397805213,15.0,3,3,25440.62,17.6,11.0,0.0,343919.0,892870.0,0.0,0.0,0.22298304961750076
221144.0,0,0,611154.0,2.0,2,3,14566.16,10.9,17.0,0.0,41420.0,128238.0,0.0,0.0,0.2860063421003544
145684.0,1,1,813010.0,4.0,3,1,25135.29,14.1,16.0,1.0,75050.0,297594.0,0.0,0.0,0.37099602710913765
70334.0,1,1,552843.0,4.0,3,7,13728.83,16.7,12.0,0.0,275728.0,426250.0,0.0,0.0,0.2979977317249201
243672.0,0,0,682499.0,4.0,3,3,2616.3,12.0,10.0,0.0,56924.0,219736.0,0.0,0.0,0.046000946521533366
87736.0,1,0,606176.0,2.0,3,7,1763.01,9.5,3.0,0.0,61788.0,87780.0,0.0,0.0,0.03490095285857572
232804.0,1,1,696749.0,5.0,3,3,15851.13,14.5,20.0,1.0,106267.0,585970.0,1.0,0.0,0.2730015543617572
131362.0,1,1,1058794.0,15.0,3,3,3141.08,19.3,8.0,0.0,99617.0,324016.0,0.0,0.0,0.03559989950830851
646272.0,1,1,2232576.0,5.0,1,5,26046.72,17.7,16.0,0.0,361285.0,712668.0,0.0,0.0,0.14
179366.0,1,1,2071836.0,7.993557422969188,3,3,51623.0,21.3,30.0,0.0,133532.0,495550.0,0.0,0.0,0.2989985693848355
216942.0,1,2,786904.0,15.0,2,11,7672.39,27.9,10.0,0.0,210140.0,779878.0,0.0,0.0,0.11700115897237784
174944.0,1,2,1582852.0,7.0,3,3,32316.53,17.6,13.0,0.0,585238.0,892804.0,0.0,0.0,0.24499975992701778
304216.0,1,2,4766644.0,0.5,1,3,24150.9,18.9,13.0,10.0,278065.0,356554.0,2.0,8.0,0.06079975764919722
582648.0,0,1,1645039.0,2.0,3,3,24949.85,17.5,17.0,1.0,490257.0,719466.0,0.0,1.0,0.18200066989293262
76670.0,1,1,375706.0,3.0,3,3,11960.12,17.7,15.0,1.0,168473.0,330616.0,1.0,0.0,0.3820046525740872
654720.0,0,1,1369106.0397805213,15.0,1,3,23178.1,17.4,10.0,0.0,832922.0,1303302.0,0.0,0.0,0.20315241618873262
221892.0,0,1,804859.0,3.0,2,3,18042.4,16.7,28.0,0.0,354673.0,1153592.0,0.0,0.0,0.26900214820235596
443498.0,0,1,1369106.0397805213,7.993557422969188,1,3,15853.98,11.1,9.0,0.0,376428.0,581922.0,0.0,0.0,0.1389576515420955
191136.0,1,1,528998.0,7.0,3,3,15032.42,22.5,11.0,0.0,219279.0,316602.0,0.0,0.0,0.34100136484447957
452804.0,0,1,874418.0,4.0,1,3,15957.91,16.9,14.0,0.0,566618.0,1115796.0,0.0,0.0,0.21899700143409673
260194.0,0,1,1369106.0397805213,15.0,1,3,20321.45,29.6,13.0,0.0,447336.0,808060.0,0.0,0.0,0.1781143263666358
267410.0,0,1,1758241.0,0.5,1,5,43223.1,15.0,18.0,0.0,1201959.0,1486892.0,0.0,0.0,0.29499778471779464
350526.0,0,1,1135212.0,7.993557422969188,1,3,15609.26,20.3,8.0,0.0,218329.0,396220.0,0.0,0.0,0.1650010042177144
264396.0,1,2,847476.0,15.0,2,3,6462.09,30.0,7.0,2.0,194465.0,405702.0,1.0,0.0,0.09150121065375302
336380.0,1,1,2227180.0,8.0,3,3,2765.45,21.0,2.0,0.0,112328.0,134508.0,0.0,0.0,0.014900187681283057
520124.0,1,2,1901330.0,7.0,1,3,16636.59,15.0,14.0,0.0,489725.0,572198.0,0.0,0.0,0.1049997002098531
133694.0,1,1,1178646.0,7.0,1,6,12768.57,10.1,6.0,0.0,83296.0,111386.0,0.0,0.0,0.12999903278847086
177144.0,1,0,563160.0,3.0,3,3,13281.19,12.1,8.0,1.0,34390.0,362010.0,1.0,0.0,0.28300000000000003
170214.0,1,1,836475.0,3.0,1,3,18960.29,14.0,11.0,0.0,106761.0,166386.0,0.0,0.0,0.27200272572402046
665962.0,0,1,1508600.0,15.0,1,3,29291.92,16.1,13.0,0.0,419444.0,788436.0,0.0,0.0,0.23299949622166244
218834.0,0,1,1360742.0,15.0,3,3,317.49,15.8,2.0,0.0,10564.0,359788.0,0.0,0.0,0.0027998547851098886
280038.0,1,1,1317498.0,7.993557422969188,2,3,24812.86,11.0,11.0,0.0,792433.0,998426.0,0.0,0.0,0.22599982694470883
130724.0,1,2,1279593.0,2.0,1,3,11943.02,21.5,12.0,0.0,113829.0,1029688.0,0.0,0.0,0.11200142545324959
99110.0,1,2,296951.0,7.993557422969188,3,3,3810.83,17.5,5.0,0.0,65626.0,140976.0,0.0,0.0,0.15399833642587496
326304.0,1,1,1369106.0397805213,15.0,3,3,7233.11,20.2,22.0,0.0,279186.0,1561626.0,0.0,0.0,0.06339707625124077
500456.0,0,1,1500088.0,8.0,3,3,18626.08,17.0,6.0,0.0,205637.0,773102.0,0.0,0.0,0.1489998986726112
433180.0,0,1,1369106.0397805213,15.0,2,3,21861.97,32.5,12.0,0.0,350018.0,706068.0,0.0,0.0,0.19161674287994218
216084.0,1,1,1369106.0397805213,9.0,2,3,30284.48,20.1,8.0,0.0,204174.0,547228.0,0.0,0.0,0.2654387238392858
713152.0,0,0,3041520.0,3.0,3,9,28134.06,8.0,6.0,0.0,28424.0,144958.0,0.0,0.0,0.11100000000000002
771936.0,0,1,1828560.0,7.0,1,3,28342.68,16.4,6.0,0.0,552805.0,807158.0,0.0,0.0,0.186
153560.0,1,2,1023131.0,4.0,1,3,13300.57,12.0,9.0,0.0,38836.0,371690.0,0.0,0.0,0.15599844008245278
107756.0,1,2,651377.0,15.0,1,3,11073.2,34.8,7.0,1.0,87989.0,307802.0,1.0,0.0,0.2039961496951842
113718.0,1,1,555788.0,7.993557422969188,2,3,8059.04,14.0,6.0,1.0,112461.0,171556.0,1.0,0.0,0.17400246137016273
217382.0,0,1,938695.0,8.0,3,3,11420.71,19.7,12.0,0.0,131480.0,286682.0,0.0,0.0,0.14599898795668453
130900.0,1,1,847913.0,0.5,3,3,3412.97,9.9,5.0,0.0,104139.0,320694.0,0.0,0.0,0.04830170076411141
225126.0,1,1,1788736.0,7.0,1,1,15055.03,19.3,21.0,0.0,329593.0,529320.0,0.0,0.0,0.1009988953093134
216414.0,1,1,1369106.0397805213,9.0,3,3,7722.93,14.0,10.0,0.0,229824.0,344696.0,0.0,0.0,0.06769027183230933
151492.0,1,1,392502.0,15.0,3,3,5037.09,10.9,7.0,0.0,88787.0,229460.0,0.0,0.0,0.1539994191112402
618838.0,1,1,1369106.0397805213,9.0,3,3,18133.03,17.7,9.0,2.0,613700.0,835010.0,1.0,1.0,0.1589331678318229
218988.0,1,1,658160.0,0.5,3,3,11024.18,20.5,6.0,0.0,130606.0,183964.0,0.0,0.0,0.201
160424.0,1,1,1289302.0,3.0,1,3,23314.71,22.1,8.0,0.0,271453.0,356356.0,0.0,0.0,0.21699843791446843
269148.0,0,0,1878948.0,15.0,1,3,59186.52,16.0,18.0,0.0,528789.0,1101232.0,0.0,0.0,0.37799781579905345
57420.0,1,1,273695.0,7.993557422969188,1,7,4630.11,22.5,8.0,0.0,112936.0,198726.0,0.0,0.0,0.20300451232211036
394482.0,0,1,1206975.0,15.0,3,3,17501.28,16.6,10.0,0.0,186485.0,319880.0,0.0,0.0,0.17400141676505312
204864.0,1,0,969475.0,2.0,1,5,2270.12,20.8,6.0,2.0,66861.0,130328.0,2.0,0.0,0.028099167074963252
318560.0,1,1,1154364.0,15.0,1,3,29532.46,12.1,11.0,0.0,322658.0,585596.0,0.0,0.0,0.3069998024886431
763532.0,0,0,1714484.0,15.0,3,3,48291.16,31.8,21.0,0.0,372723.0,802164.0,0.0,0.0,0.3379990247794672
52184.0,1,1,958740.0,0.5,3,3,8708.65,11.6,11.0,0.0,72390.0,139920.0,0.0,0.0,0.10900118906064207
130130.0,1,2,2247624.0,2.0,2,5,7042.54,10.2,28.0,1.0,23731.0,639034.0,0.0,1.0,0.037599918847636436
480172.0,1,1,1215810.0,7.993557422969188,3,3,13272.83,18.7,14.0,0.0,484747.0,1013144.0,0.0,0.0,0.13100234411626818
66902.0,1,1,1208609.0,7.993557422969188,2,3,34143.19,17.6,17.0,0.0,487008.0,860926.0,0.0,0.0,0.3389998585150367
768086.0,1,1,3508483.0,15.0,1,3,16431.39,23.7,16.0,0.0,796670.0,1677192.0,0.0,0.0,0.056199981587483815
301400.0,1,1,1369106.0397805213,3.0,1,3,48122.82,15.2,19.0,0.0,788481.0,1269818.0,0.0,0.0,0.4217889799774558
545710.0,0,0,1470448.0,15.0,3,3,37128.66,17.8,22.0,0.0,327465.0,442948.0,0.0,0.0,0.30299875956171185
51612.0,1,1,742824.0,6.0,2,3,5218.35,11.8,6.0,0.0,63650.0,118294.0,0.0,0.0,0.08430018416206261
427724.0,1,2,2091881.0,9.0,1,3,25625.49,20.5,12.0,0.0,518168.0,739794.0,0.0,0.0,0.14699970026975723
66638.0,1,1,1826204.0,4.0,3,3,29219.15,15.7,17.0,0.0,375934.0,551012.0,0.0,0.0,0.19199925090515627
334532.0,1,1,2022341.0,3.0,3,3,32188.85,20.9,11.0,0.0,460693.0,1162150.0,0.0,0.0,0.1909995396424243
674388.0,1,1,1369106.0397805213,15.0,1,3,30739.15,18.1,9.0,0.0,87343.0,103400.0,0.0,0.0,0.26942383517578583
666072.0,1,1,1917480.0,3.0,2,3,36911.49,23.6,25.0,0.0,647539.0,1999382.0,0.0,0.0,0.23099999999999998
245718.0,1,1,926041.0,7.993557422969188,3,3,28475.87,17.3,11.0,0.0,378309.0,656744.0,0.0,0.0,0.36900141570405626
581724.0,0,1,1137492.0,15.0,3,3,16588.52,17.6,15.0,0.0,497173.0,790768.0,0.0,0.0,0.17500100220485068
267960.0,1,1,1060675.0,5.0,3,3,23511.74,18.6,24.0,0.0,377834.0,788282.0,0.0,0.0,0.2660012539184953
536294.0,0,1,1235095.0,6.0,1,3,21202.48,16.0,10.0,0.0,598975.0,744172.0,0.0,0.0,0.20600015383432047
365464.0,0,1,798380.0,15.0,1,3,10511.94,30.6,7.0,0.0,322164.0,481360.0,0.0,0.0,0.1579990480723465
283294.0,1,1,1156701.0,0.5,1,3,14651.66,16.3,9.0,0.0,269496.0,477862.0,0.0,0.0,0.1520011826738284
66836.0,1,1,865868.0,3.0,3,7,5159.26,13.9,7.0,0.0,0.0,0.0,0.0,0.0,0.07150179935047837
399212.0,0,1,957695.0,6.0,3,3,15881.91,18.3,10.0,0.0,49704.0,182138.0,0.0,0.0,0.1990016863406408
492140.0,0,1,1062556.0,15.0,3,3,10094.32,13.3,6.0,0.0,53751.0,363924.0,0.0,0.0,0.11400042915385167
64372.0,1,1,926440.0,7.0,1,11,20767.57,11.2,6.0,0.0,505039.0,600996.0,0.0,0.0,0.2689983593109106
335214.0,1,1,1369106.0397805213,15.0,1,3,13317.1,15.9,11.0,0.0,336927.0,507320.0,0.0,0.0,0.11672229568545184
152482.0,1,1,2050499.0,15.0,1,3,30928.2,20.0,11.0,0.0,162051.0,400928.0,0.0,0.0,0.18099906413024341
536184.0,1,1,1369106.0397805213,15.0,1,3,19165.87,16.5,5.0,0.0,377454.0,672408.0,0.0,0.0,0.16798584866141508
317966.0,1,1,1830745.0,7.0,3,3,14234.04,9.8,6.0,0.0,153444.0,205392.0,0.0,0.0,0.09329998443256707
450538.0,0,0,886065.0,15.0,1,3,16835.14,19.4,9.0,1.0,131689.0,336622.0,1.0,0.0,0.22799871341267286
195668.0,0,1,1306801.0,9.0,3,2,5314.3,10.3,3.0,0.0,0.0,0.0,0.0,0.0,0.04879977900231175
535920.0,0,0,1062442.0,3.0,1,11,28863.28,14.4,16.0,0.0,412205.0,802164.0,0.0,0.0,0.32600307593261557
577808.0,0,1,1084919.0,15.0,1,3,24772.39,24.5,10.0,0.0,167542.0,216766.0,0.0,0.0,0.2740008055900947
258830.0,1,1,563673.0,0.5,3,3,15970.83,8.5,12.0,0.0,345971.0,794838.0,0.0,0.0,0.340002022449186
65252.0,1,1,1033201.0,15.0,3,3,7852.32,14.2,5.0,0.0,132449.0,206712.0,0.0,0.0,0.09119991173063131
178200.0,1,1,1369106.0397805213,4.0,1,3,15088.47,12.5,8.0,0.0,87647.0,120230.0,0.0,0.0,0.13224807629146507
550616.0,0,1,1521672.0,2.0,3,3,40451.19,19.7,14.0,0.0,447146.0,583704.0,0.0,0.0,0.3190005993407252
331958.0,0,1,688028.0,7.993557422969188,1,3,13588.61,25.0,5.0,0.0,280725.0,422686.0,0.0,0.0,0.23700099414558712
172810.0,1,1,1369106.0397805213,15.0,1,3,15878.68,13.5,8.0,0.0,194180.0,265760.0,0.0,0.0,0.13917414317341392
86240.0,1,2,930905.0,7.993557422969188,3,3,12877.63,16.5,11.0,0.0,151373.0,572770.0,0.0,0.0,0.16600142871721602
193710.0,1,1,1369106.0397805213,5.0,2,3,13243.76,21.3,11.0,1.0,92796.0,383724.0,1.0,0.0,0.11607948207246019
336204.0,1,1,1369106.0397805213,5.0,1,0,6266.96,26.0,5.0,0.0,187720.0,335962.0,0.0,0.0,0.05492892282620836
181368.0,1,1,1369106.0397805213,0.5,3,3,16012.82,10.4,7.0,0.0,102885.0,408012.0,0.0,0.0,0.14034985926349708
88374.0,1,1,476995.0,8.0,3,3,8427.07,13.6,5.0,0.0,150005.0,271832.0,0.0,0.0,0.21200398327026487
212146.0,1,1,867825.0,8.0,3,3,12149.55,17.0,12.0,0.0,143659.0,274472.0,0.0,0.0,0.16799999999999998
607376.0,1,1,1292646.0,15.0,3,3,16265.71,21.8,10.0,0.0,409108.0,503404.0,0.0,0.0,0.15099920627921332
295350.0,1,1,867920.0,7.993557422969188,3,3,15260.8,15.7,19.0,0.0,89889.0,198638.0,0.0,0.0,0.2109982486865149
154594.0,1,1,269914.0,0.5,3,3,8614.6,13.9,6.0,0.0,39463.0,164978.0,0.0,0.0,0.38299310150640575
65186.0,1,1,1313375.0,3.0,3,3,15651.06,42.2,12.0,0.0,134254.0,706552.0,0.0,0.0,0.14300007233273057
112046.0,1,1,1257857.0,2.0,3,3,17819.53,20.7,9.0,0.0,483018.0,689612.0,0.0,0.0,0.16999894264610363
219868.0,1,2,797525.0,2.0,3,3,13159.02,18.9,9.0,0.0,297445.0,549274.0,0.0,0.0,0.19799785586658727
218064.0,1,1,1224132.0,3.0,1,3,1938.19,8.9,4.0,0.0,61123.0,91564.0,0.0,0.0,0.01899981374557646
509608.0,1,1,1369106.0397805213,4.0,2,3,23631.44,11.9,12.0,0.0,120042.0,239250.0,0.0,0.0,0.2071258702835463
53966.0,1,0,349486.0,3.0,3,3,9407.09,17.6,11.0,0.0,256253.0,321464.0,0.0,0.0,0.32300315320213113
311630.0,1,1,841073.0,0.5,1,5,12475.78,22.0,18.0,0.0,207518.0,370238.0,0.0,0.0,0.17799805724354487
142912.0,1,1,1832075.0,5.0,3,4,2793.95,18.0,7.0,0.0,215992.0,1078000.0,0.0,0.0,0.018300233341975627
96272.0,1,1,622345.0,0.5,3,3,16129.1,11.4,8.0,1.0,172615.0,342276.0,1.0,0.0,0.3109998473515494
154440.0,1,2,929480.0,7.0,1,3,20990.82,19.6,9.0,0.0,168169.0,236874.0,0.0,0.0,0.27100081766148815
645326.0,0,1,1241669.0,15.0,1,3,25143.84,23.0,13.0,0.0,514140.0,1263966.0,0.0,0.0,0.243000413153586
585728.0,1,1,2412544.0,15.0,1,3,22115.05,31.3,10.0,0.0,1140798.0,2100032.0,0.0,0.0,0.11000031502016129
661122.0,1,1,8279060.0,2.0,3,3,72441.68,41.4,10.0,0.0,2095700.0,2598068.0,0.0,0.0,0.10499986230320833
280588.0,1,2,969285.0,7.993557422969188,2,5,5775.43,23.7,8.0,0.0,164540.0,558712.0,0.0,0.0,0.07150132314025287
786940.0,0,1,1369106.0397805213,9.0,1,5,23382.54,14.0,11.0,0.0,601996.0,1909732.0,0.0,0.0,0.20494430076795286
263208.0,1,1,1638579.0,15.0,1,3,28948.21,22.3,18.0,0.0,708795.0,993586.0,0.0,0.0,0.21199986085504574
267564.0,1,1,1369106.0397805213,0.5,3,2,2386.78,12.2,9.0,0.0,136002.0,519750.0,0.0,0.0,0.020919752866323957
580118.0,1,1,1541584.0,7.993557422969188,3,3,19783.75,9.6,18.0,0.0,396758.0,664840.0,0.0,0.0,0.15400069019917176
58630.0,1,1,1162572.0,4.0,3,3,12206.93,13.2,10.0,0.0,9234.0,10846.0,0.0,0.0,0.12599921553245735
391556.0,0,1,1369106.0397805213,3.0,3,3,11428.88,16.3,11.0,0.0,216163.0,452628.0,0.0,0.0,0.10017234313127835
391930.0,0,1,1438528.0,8.0,2,5,29250.12,14.8,24.0,0.0,155781.0,784212.0,0.0,0.0,0.2440004226542688
394526.0,0,1,1078991.0,15.0,1,3,17084.04,16.4,15.0,0.0,276051.0,910646.0,0.0,0.0,0.19000017609044006
498058.0,1,1,1369106.0397805213,3.0,3,3,29104.58,18.3,19.0,0.0,66443.0,1373900.0,0.0,0.0,0.2550970851432285
108284.0,1,1,1369106.0397805213,7.993557422969188,3,3,6676.6,37.4,5.0,1.0,233529.0,333410.0,0.0,0.0,0.05851935326561247
326348.0,1,2,1164928.0,15.0,1,3,16697.39,23.0,16.0,0.0,427253.0,1054812.0,0.0,0.0,0.1720009133611691
262460.0,1,1,1369106.0397805213,15.0,1,3,24361.61,32.1,19.0,0.0,394763.0,719818.0,0.0,0.0,0.2135256959693672
264550.0,1,2,2094389.0,15.0,1,7,21292.92,20.1,11.0,0.0,407303.0,990770.0,0.0,0.0,0.12199980041911984
249524.0,1,1,1361027.0,15.0,3,3,29262.09,9.8,9.0,0.0,215194.0,361130.0,0.0,0.0,0.25800008376027805
329516.0,0,1,2276580.0,15.0,1,3,19730.36,10.0,8.0,0.0,146946.0,193358.0,0.0,0.0,0.104
220880.0,1,2,1378298.0,15.0,1,3,12519.67,42.8,12.0,0.0,73036.0,1879438.0,0.0,0.0,0.10900113037964215
89320.0,1,1,1369106.0397805213,15.0,3,8,3070.21,15.8,7.0,0.0,86678.0,214478.0,0.0,0.0,0.026909909772880814
129228.0,1,1,715008.0,4.0,3,7,8425.36,15.0,3.0,0.0,65037.0,365552.0,0.0,0.0,0.1414030612244898
391688.0,0,0,1691361.0,15.0,1,3,24595.12,26.0,9.0,1.0,322373.0,541772.0,0.0,0.0,0.1744993765375931
748528.0,0,1,2322047.0,0.5,1,13,1180.28,23.6,4.0,0.0,50559.0,609884.0,0.0,0.0,0.006099514781569882
35002.0,1,1,340043.0,2.0,3,11,5894.18,8.8,8.0,0.0,24491.0,162008.0,0.0,0.0,0.2080035760183271
555016.0,0,1,2971809.0,15.0,1,3,21297.86,19.8,12.0,0.0,302917.0,741532.0,0.0,0.0,0.08599957803479295
323246.0,0,1,1004967.0,7.993557422969188,1,5,13005.88,15.3,5.0,0.0,189715.0,241384.0,0.0,0.0,0.15529918892859168
190366.0,1,1,460655.0,6.0,3,3,4453.03,9.9,6.0,0.0,117059.0,132880.0,0.0,0.0,0.11600082491235306
452936.0,1,1,1369106.0397805213,15.0,1,3,26389.1,17.9,18.0,0.0,929328.0,1814626.0,0.0,0.0,0.23129632826012847
201476.0,1,1,367327.0,4.0,3,3,3520.13,16.1,4.0,0.0,143146.0,172282.0,0.0,0.0,0.1149971551233642
330396.0,1,1,760912.0,15.0,3,11,16866.87,14.4,4.0,0.0,95000.0,162976.0,0.0,0.0,0.2659998002397123
173844.0,1,1,769500.0,15.0,1,3,9362.06,27.6,7.0,0.0,130530.0,191334.0,0.0,0.0,0.14599703703703704
262570.0,1,1,1814158.0,3.0,3,3,13258.39,18.8,11.0,0.0,494228.0,647350.0,0.0,0.0,0.087699461678641
19470.0,1,1,224219.0,3.0,3,4,3120.37,14.4,4.0,0.0,57627.0,101706.0,0.0,0.0,0.16699940682992964
344014.0,1,2,1671183.0,7.0,3,3,9929.59,10.7,5.0,0.0,202065.0,1299848.0,0.0,0.0,0.07129983969439613
180928.0,1,1,1369106.0397805213,5.0,3,7,21083.16,13.0,29.0,0.0,92663.0,558822.0,0.0,0.0,0.18479059521244798
510114.0,1,1,1120050.0,15.0,1,3,32481.45,18.8,21.0,0.0,399114.0,1610202.0,0.0,0.0,0.34800000000000003
